Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
234,423.9961,646.7867,406.9216,306.7896,283.4524,35.456,0.0,1910.7071,962.1279
235,424.1141,646.6143,403.5626,307.4759,282.8335,35.2704,0.0,1913.249,951.538
236,424.5203,642.7347,402.1268,308.2486,281.245,31.9093,0.0,1913.8116,906.43
237,425.0235,626.8536,392.9159,304.8484,277.0998,24.1521,0.0,1914.8951,826.7214
238,424.6537,600.7639,373.1735,296.8636,270.5799,13.4479,0.0,1916.4212,721.8857
239,423.6949,559.5182,343.1931,281.7276,258.5229,0.0,0.0,1707.578,589.5009
240,421.792,504.057,298.3351,258.7385,240.0002,0.0,0.0,1485.2623,461.7297
241,419.6098,433.2154,241.9199,231.8713,220.2186,0.0,0.0,1301.9737,328.5214
242,418.243,404.1387,213.5323,218.2735,207.1152,0.0,0.0,1210.262,262.8645
243,417.6117,390.7181,195.8492,209.3479,201.0979,0.0,0.0,1168.5048,227.9973
244,417.0777,388.8469,190.6577,205.301,199.3536,0.0,0.0,1153.3377,220.597
245,416.6901,396.5406,193.4741,206.2759,200.6612,0.0,0.0,1165.4318,223.8484
246,417.4509,420.4866,212.9546,215.9894,208.1623,0.0,0.0,1295.2593,284.6586
247,420.7321,502.743,274.4569,245.5484,233.7883,0.0,0.0,1636.8583,487.7661
248,424.2613,601.6052,359.4062,291.1549,264.2708,0.8666,0.0,1961.4616,708.8723
249,425.4915,646.85,406.5804,314.5963,279.1716,3.6999,0.0,1964.3549,816.5699
250,426.4291,661.3289,421.1205,321.2375,285.971,0.0,0.0,1965.454,867.2821
251,426.6749,667.3673,427.7162,324.597,287.0332,0.0,0.0,1967.0154,878.1501
252,428.3736,656.3664,419.8598,322.1428,283.453,0.0,0.0,1964.357,842.5024
253,428.1891,642.9278,409.3193,310.303,278.2165,0.0,0.0,1960.844,765.8324
254,427.6648,627.4539,404.1629,308.8289,273.3006,0.0,0.0,1950.7145,733.6414
255,427.3037,618.9672,401.3792,311.0562,272.4929,0.0,0.0,1936.1111,733.0236
256,425.6052,610.9485,401.4016,312.6165,272.8903,0.0,0.0,1926.0201,759.8531
257,424.0319,617.6092,403.6314,308.2359,276.2691,0.0,0.0,1923.6765,785.5455
258,423.3054,622.5229,402.8902,306.9448,276.788,0.0,0.0,1923.9307,827.1167
259,422.4312,624.4938,401.0927,308.7109,276.2585,0.0,0.0,1919.096,819.5761
260,421.6281,620.7568,398.4497,310.3021,274.5821,0.0,0.0,1911.7282,793.6796
261,420.1699,607.6702,386.3558,306.7364,270.174,0.0,0.0,1902.5705,734.5674
262,419.4166,586.9126,364.3822,299.6132,263.5672,0.0,0.0,1892.6828,649.3164
263,417.5721,547.5674,334.1804,285.1138,251.6909,0.0,0.0,1705.6177,537.7554
