Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
159,0.0,549.9151,168.4514,268.6082,225.1384,80.7789,0.0,481.4715,133.995
160,0.0,546.6712,167.755,269.5923,225.628,84.6717,0.0,482.7103,126.2804
161,0.0,551.5069,166.0423,264.6344,228.3381,86.6705,0.0,492.2822,126.4664
162,0.0,552.8673,164.2734,262.9525,228.607,90.5383,0.0,506.428,133.0902
163,0.0,553.7175,162.7182,263.8466,227.7748,89.5165,0.0,513.3851,139.5427
164,0.0,551.2813,162.3164,264.675,226.5257,86.1135,0.0,515.4546,145.37
165,0.0,539.7068,158.7989,261.5421,223.2687,76.071,0.0,513.5368,150.2883
166,0.0,521.0668,150.8892,254.7748,218.1439,66.1161,0.0,508.4691,138.2467
167,0.0,489.2906,138.7782,242.3714,208.33,53.8432,0.0,483.2118,117.4876
168,0.0,443.2719,122.2125,221.9675,193.1744,40.277,0.0,419.0915,92.4431
169,0.0,385.5709,102.5361,201.2041,177.0075,25.1345,0.0,370.8067,73.6885
170,0.0,358.6046,93.2311,187.7089,166.6089,22.765,0.0,347.1306,63.684
171,0.0,345.579,88.4594,179.7134,161.8977,23.4702,0.0,336.4101,59.1111
172,0.0,344.318,86.6543,174.8664,160.5328,23.3447,0.0,332.1334,58.8291
173,0.0,351.3868,86.4027,175.7614,161.625,22.2834,0.0,335.4633,62.0993
174,0.0,373.5745,91.9055,185.4792,167.9073,27.6273,0.0,371.4927,77.4397
175,0.0,443.4005,114.2103,211.1213,189.1512,43.681,0.0,468.8575,117.5317
176,0.0,527.7575,147.1593,249.541,214.1085,58.3684,0.0,501.1638,159.1692
177,0.0,563.5319,164.5011,268.0526,225.8837,60.3163,0.0,513.0427,167.5222
178,0.0,572.9811,167.9508,272.8326,230.6033,58.6854,0.0,523.773,166.5931
179,0.0,576.9798,167.9971,275.1356,231.2291,56.6416,0.0,533.8423,169.0166
180,0.0,566.3169,164.8206,271.9925,228.2271,50.2718,0.0,538.4106,172.6333
181,0.0,555.1466,160.2063,263.2419,224.0731,48.453,0.0,543.2107,178.0285
182,0.0,544.8118,160.1387,263.4115,220.1601,46.6044,0.0,540.9698,179.3412
183,0.0,541.9922,160.6563,265.4004,219.733,42.0057,0.0,537.4147,175.8039
184,0.0,537.583,161.0404,266.0065,220.1535,44.9707,0.0,536.7009,168.9541
185,0.0,539.9773,161.9638,261.5976,222.7758,46.2897,0.0,537.9938,162.8716
186,0.0,541.5843,160.3056,259.9993,222.9704,45.5511,0.0,539.8293,162.8557
187,0.0,540.4907,157.9647,260.8856,222.2089,42.0082,0.0,536.3481,163.496
188,0.0,537.4424,156.4408,261.6767,220.8927,41.6222,0.0,529.2916,162.0745
189,0.0,524.8397,152.0219,258.8971,217.6381,37.8202,0.0,519.599,155.1488
190,0.0,504.0169,144.6115,252.2381,212.518,32.0111,0.0,508.2884,138.3831
191,0.0,470.234,133.8721,239.8705,202.8515,21.0387,0.0,477.6141,116.4164
