Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
238,7678.5579,9509.092,5437.1045,5012.9922,3695.5763,5884.8411,4455.3564,17817.6945,5851.4787
239,7344.4337,9077.6688,5191.9437,4837.7408,3543.0282,5599.3757,4269.3331,16480.0327,5482.5529
240,6882.6689,8470.1577,4826.759,4556.4716,3309.3594,5343.8738,4072.6668,15068.6937,5045.9981
241,6415.751,7883.0361,4461.6255,4306.4529,3112.0772,5008.3212,3873.6756,13927.9059,4715.9283
242,6119.057,7533.9432,4254.9314,4123.2592,2945.9701,4962.0881,3820.3932,13373.3015,4553.1725
243,5981.7341,7380.4742,4145.3863,4013.527,2870.3581,4956.0593,3784.0956,13130.7454,4487.6774
244,5945.4982,7361.3012,4105.3064,3962.9896,2847.4758,4936.8586,3783.9189,13042.7867,4486.8605
245,5961.6968,7430.4262,4104.6668,3983.5646,2864.1767,4980.0523,3802.5691,13127.8382,4532.2466
246,6181.9099,7697.9023,4239.9884,4112.8762,2959.1414,5180.6823,3937.7604,13974.4122,4780.9302
247,6920.8594,8598.5337,4743.2987,4459.3665,3284.2673,5672.7924,4319.4571,16176.7736,5432.2266
248,7765.4088,9696.2127,5450.1059,4987.1325,3668.3442,6109.1358,4690.5148,18345.4197,6099.2548
249,8121.7421,10184.1307,5827.4111,5250.3256,3856.5071,6263.4107,4842.347,19361.0795,6413.7086
250,8262.9926,10331.5173,5933.0404,5326.789,3941.4969,6304.1102,4902.9237,19878.5615,6539.6767
