Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
233,0.0,1294.8203,215.5895,594.1599,672.6076,565.9774,613.923,562.2183,167.6724
234,0.0,1299.0692,215.4231,593.9018,672.6062,564.425,626.711,566.2071,172.1279
235,0.0,1301.3506,217.6534,593.6429,672.5603,562.0482,631.7256,568.749,176.8137
236,0.0,1303.4805,215.7405,593.5883,672.4503,560.7818,631.504,569.3116,179.4439
237,0.0,1305.7667,210.394,593.075,672.1648,558.6757,634.6264,570.3951,181.9273
238,0.0,1308.062,206.8579,592.6474,671.7193,557.2915,638.5812,571.9212,183.5478
239,0.0,1308.6378,205.8052,592.1932,670.8821,557.3898,644.2439,572.4039,184.3817
240,0.0,1306.0825,205.0529,589.7177,669.5997,557.4493,651.2399,573.4523,177.7839
241,0.0,1306.2884,207.1735,588.758,668.8869,551.1014,655.3848,578.9358,181.382
242,0.0,1301.7561,211.0428,585.4162,667.9753,548.8481,653.9246,583.5898,183.5721
243,0.0,1300.5748,216.4262,584.4978,667.5603,551.1774,655.4979,587.2322,186.4339
244,0.0,1300.6785,216.6104,584.0904,667.4347,554.3507,662.4006,588.3602,188.2571
245,0.0,1299.2138,212.693,585.2423,667.5264,559.7881,667.0707,589.8267,191.361
246,0.0,1300.7767,209.2112,587.3344,668.0476,563.1834,670.7397,594.511,198.055
247,0.0,1303.9413,211.3783,588.1877,669.832,567.8827,672.5403,605.5337,205.6442
248,0.0,1310.2861,219.6489,588.901,671.9399,573.2427,668.8309,616.9616,210.808
249,0.0,1311.6584,221.8905,588.0924,672.9725,578.2164,661.785,619.8549,212.5413
250,0.0,1310.8801,218.7929,588.1701,673.439,586.03,658.3068,620.954,211.3648
251,0.0,1311.243,215.5155,588.7711,673.5174,591.8967,656.9318,622.5154,218.3248
252,0.0,1307.7272,208.5244,587.4672,673.3964,595.5509,657.8052,619.857,227.0236
253,0.0,1306.6924,202.091,588.6267,673.222,594.2512,651.5554,616.344,237.4113
254,0.0,1309.2955,198.5564,590.3846,672.9638,594.6809,647.2288,606.2145,239.5276
255,0.0,1310.7664,194.325,589.7044,672.8654,596.6049,647.5159,591.6111,228.7958
256,0.0,1312.2557,189.7811,587.8335,672.7577,595.5642,650.1218,581.5201,216.9614
257,0.0,1308.9098,182.8422,585.4966,672.8016,594.8692,651.012,579.1765,208.9134
258,0.0,1304.8342,179.3681,584.1572,672.8055,594.9199,649.9574,579.4307,208.3303
259,0.0,1304.6074,177.5719,582.3002,672.7687,592.1876,641.0168,574.596,208.3872
260,0.0,1305.5858,179.6234,580.7241,672.6518,590.66,629.0732,567.2282,205.0847
261,0.0,1302.8866,183.9205,580.2024,672.3491,585.8414,611.5032,558.0705,201.4528
262,0.0,1297.722,188.5586,578.3054,671.8941,580.3699,595.3679,548.1828,197.7037
