Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
268,0.0,1299.6627,47.2213,270.1387,248.0055,140.2081,255.4258,0.0,171.7782
269,0.0,1299.3539,48.0779,270.9268,248.0866,133.7793,255.8149,0.0,172.5384
270,0.0,1300.3157,48.532,272.4247,248.5935,127.4133,255.6196,0.0,176.8436
271,0.0,1303.3397,50.5834,274.8443,250.3362,125.1705,255.6922,0.0,183.8872
272,0.0,1304.895,53.3063,278.9082,252.4012,125.6315,253.8412,0.0,189.5632
273,0.0,1302.3352,54.902,282.6259,253.4598,125.9633,252.6036,0.0,191.8393
274,0.0,1299.5715,56.0735,283.4613,253.9794,123.8589,258.159,0.0,195.902
275,0.0,1296.649,57.2815,283.2663,254.0937,122.8981,264.431,0.0,204.6478
276,0.0,1293.0824,58.8797,281.8682,254.0262,127.1386,262.4094,0.0,208.6196
277,0.0,1295.2431,55.4477,281.967,253.894,130.6039,257.4671,0.0,214.853
278,0.0,1296.4416,51.7638,282.7568,253.6567,134.9405,258.5243,0.0,213.0662
279,0.0,1297.528,49.2885,281.6222,253.5757,137.6574,261.9908,0.0,205.0375
280,0.0,1297.5682,46.2171,280.0413,253.4151,138.6048,274.3113,0.0,193.1042
281,0.0,1297.7142,42.632,278.5225,253.4524,138.0343,281.8079,0.0,184.6845
282,0.0,1296.8104,39.2476,278.1502,253.4603,137.0751,280.9814,0.0,183.5114
283,0.0,1295.4211,38.0071,277.7158,253.4215,136.9685,273.2857,0.0,184.2204
284,0.0,1292.842,38.8949,276.6093,253.3177,134.3446,264.3861,0.0,182.5655
285,0.0,1288.9714,36.2071,276.4499,253.0277,130.1019,247.8799,0.0,178.8202
286,0.0,1287.2183,30.8865,277.248,252.5769,122.3243,232.4248,0.0,175.9871
287,0.0,1284.919,26.3668,276.9704,251.7386,114.6884,220.4039,0.0,172.6715
288,0.0,1282.2938,23.9935,274.3227,250.453,109.8754,216.2247,0.0,160.4511
289,0.0,1280.4321,26.0257,273.9079,249.0462,110.0096,204.9292,0.0,157.1377
290,0.0,1279.8602,32.3707,273.3436,248.1335,110.6164,200.7963,0.0,155.3097
291,0.0,1279.5948,43.4656,273.1764,247.7176,109.5936,192.3406,0.0,151.5385
292,0.0,1282.2608,50.5745,273.4632,247.5986,110.1481,183.5631,0.0,148.1161
293,0.0,1284.974,50.9478,274.2209,247.69,107.1674,184.9932,0.0,146.4143
294,0.0,1285.605,49.4454,275.2252,248.2226,103.7089,188.4874,0.0,142.1062
295,0.0,1289.7521,50.2086,277.4589,250.0354,102.159,204.0955,0.0,139.0188
296,0.0,1298.1383,54.4781,280.2434,252.1558,102.7968,223.1553,0.0,136.7385
297,0.0,1301.6983,55.2393,281.5145,253.1877,102.7954,237.8696,0.0,135.9127
298,0.0,1301.6996,52.6025,282.1867,253.6489,106.2212,247.2771,0.0,134.7217
299,0.0,1300.8954,49.8523,282.1753,253.7301,109.865,251.6412,0.0,138.6874
300,0.0,1300.1451,50.8446,282.7804,253.6703,112.9354,250.1606,0.0,141.9665
301,0.0,1303.0538,51.4545,282.2972,253.5602,111.546,242.0309,0.0,146.2167
302,0.0,1302.4443,50.6773,282.2176,253.3605,112.4782,234.3373,0.0,143.7261
303,0.0,1301.0556,49.5232,283.1014,253.2861,114.4711,232.8652,0.0,137.0059
304,0.0,1299.0423,49.0794,281.7712,253.1242,117.9382,241.015,0.0,125.2792
