Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
280,1.0,0.3891,0.7944,0.4529,0.3186,0.0441,0.0,1.0,0.8607
281,1.0,0.3921,0.8039,0.4473,0.3227,0.0489,0.0,1.0,0.8956
282,1.0,0.3942,0.8082,0.445,0.3236,0.0555,0.0,1.0,0.9415
283,1.0,0.3967,0.8066,0.4467,0.323,0.0512,0.0,1.0,0.9334
284,1.0,0.3971,0.8013,0.4496,0.3213,0.051,0.0,1.0,0.9053
285,1.0,0.391,0.7864,0.4449,0.3165,0.0478,0.0,1.0,0.8507
286,1.0,0.3771,0.7574,0.4329,0.3091,0.0495,0.0,1.0,0.7624
287,1.0,0.3534,0.7085,0.4121,0.2953,0.042,0.0,0.9151,0.6447
288,1.0,0.3193,0.6272,0.3815,0.2742,0.0315,0.0,0.8137,0.5423
289,1.0,0.2883,0.5478,0.3563,0.2596,0.007,0.0,0.7293,0.4251
290,1.0,0.2683,0.4847,0.3349,0.2446,0.0024,0.0,0.6902,0.3747
291,1.0,0.2596,0.4359,0.3216,0.2377,0.0038,0.0,0.6746,0.3677
292,1.0,0.2566,0.4116,0.3152,0.2358,0.0015,0.0,0.6686,0.3826
293,1.0,0.2588,0.4106,0.3169,0.2373,0.0101,0.0,0.6751,0.4071
294,1.0,0.274,0.4462,0.3319,0.246,0.0314,0.0,0.7432,0.5178
295,1.0,0.324,0.5659,0.3725,0.2759,0.071,0.0,0.9152,0.7694
296,1.0,0.3823,0.7265,0.4348,0.3107,0.1027,0.0,1.0,1.0
297,1.0,0.408,0.8134,0.465,0.3277,0.1139,0.0,1.0,1.0
298,1.0,0.4166,0.8426,0.4722,0.3353,0.1105,0.0,1.0,1.0
299,1.0,0.4212,0.8586,0.4768,0.3365,0.103,0.0,1.0,1.0
300,1.0,0.4138,0.8389,0.4718,0.3326,0.0936,0.0,1.0,1.0
301,1.0,0.4033,0.8141,0.4573,0.3267,0.0937,0.0,1.0,1.0
302,1.0,0.3956,0.8043,0.458,0.321,0.0905,0.0,1.0,1.0
303,1.0,0.3924,0.8005,0.46,0.3206,0.0827,0.0,1.0,1.0
304,1.0,0.3899,0.8005,0.4631,0.3214,0.083,0.0,1.0,1.0
305,1.0,0.3935,0.7993,0.4555,0.3255,0.0798,0.0,1.0,1.0
306,1.0,0.3932,0.7883,0.4528,0.3259,0.0798,0.0,1.0,1.0
307,1.0,0.3907,0.7795,0.4532,0.3251,0.0703,0.0,1.0,1.0
308,1.0,0.3872,0.7707,0.4525,0.3234,0.0604,0.0,1.0,1.0
309,1.0,0.3787,0.7528,0.4481,0.319,0.0442,0.0,1.0,1.0
310,1.0,0.3641,0.7159,0.439,0.3118,0.0277,0.0,1.0,0.9701
311,1.0,0.3405,0.6535,0.4175,0.298,0.0047,0.0,0.9427,0.8413
312,1.0,0.3051,0.5698,0.3863,0.2765,0.0,0.0,0.8265,0.7092
313,1.0,0.2804,0.5005,0.3553,0.2624,0.0,0.0,0.75,0.6108
314,1.0,0.2604,0.4609,0.333,0.2473,0.0,0.0,0.706,0.5455
315,1.0,0.2535,0.4425,0.3215,0.2405,0.0,0.0,0.6877,0.5188
