Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
150,435.6482,1914.1436,762.2834,976.7535,930.6134,1180.7225,1688.6464,2234.442,1551.1711
151,439.6094,1934.5079,768.52,976.1564,931.7551,1187.8536,1661.2982,2240.8923,1544.8667
152,445.9784,1954.4915,769.9177,977.8938,935.043,1189.1528,1629.8295,2244.1012,1544.2288
153,449.1709,1971.0007,765.9359,976.978,936.9522,1183.0478,1600.5585,2251.1755,1549.2123
154,450.1895,1992.9885,764.1121,975.6393,939.6242,1174.4596,1584.9218,2260.9042,1546.3435
155,454.8568,2026.9408,773.9519,973.6656,939.386,1164.4641,1564.5549,2288.7516,1573.3324
156,476.2831,2055.3252,769.5313,962.3598,941.3461,1154.1148,1535.4983,2320.2849,1602.5105
157,493.9828,2082.1028,767.3292,962.3859,946.2476,1143.9468,1502.4348,2330.4253,1630.1842
158,498.2493,2095.9233,774.1823,962.9389,947.8463,1139.577,1477.1873,2318.5507,1630.9296
159,487.7894,2075.6228,777.5975,963.1862,944.5934,1139.9541,1458.1416,2297.1851,1591.4307
160,470.3322,2035.469,773.8707,959.0709,941.3665,1138.2314,1467.3648,2280.4804,1546.3452
161,457.3417,1995.2604,764.0806,958.1786,935.9674,1137.2576,1482.0414,2292.796,1537.5225
162,457.1307,1981.3695,760.2222,952.8393,935.6937,1133.3022,1512.4317,2320.8525,1559.8772
163,457.6953,1982.456,757.6881,946.3439,935.4062,1130.2284,1551.9095,2336.5961,1579.5244
164,457.5854,1990.9064,759.5752,944.609,936.1345,1132.0467,1586.7929,2347.7268,1599.9261
165,456.3898,1980.3054,762.8096,946.8393,936.7019,1143.5828,1603.288,2349.0205,1615.4298
166,452.7785,1970.0194,763.0976,947.2186,935.492,1152.1054,1616.2632,2341.326,1629.7369
167,447.5359,1968.2648,760.0647,945.6246,934.1858,1154.5527,1622.6778,2329.0924,1644.5594
168,443.6968,1983.236,764.3875,946.472,931.1221,1162.5378,1627.7728,2313.9204,1645.8193
169,438.8354,1974.5263,759.6755,949.8613,932.1862,1165.9346,1611.2438,2302.1187,1653.312
170,435.8983,1974.3478,762.3057,953.5889,934.6141,1167.0252,1605.1567,2292.0104,1665.0288
171,435.283,1974.2002,764.8323,955.8208,938.2385,1165.2692,1592.7194,2283.9165,1677.3811
172,435.2383,1961.8621,764.3635,964.2418,939.2117,1164.2534,1586.2973,2278.5066,1682.9102
173,435.8127,1945.5933,758.0163,968.8758,938.7635,1169.8738,1582.7278,2275.0462,1680.04
174,438.4111,1935.4454,747.6519,968.5299,937.1419,1175.9774,1578.188,2281.5857,1678.1754
175,444.7247,1940.1664,744.3279,968.2884,937.8717,1184.6283,1583.4593,2301.381,1677.0634
176,451.2456,1952.3981,749.021,972.0598,940.596,1191.3748,1591.0081,2324.3752,1676.9735
177,453.7838,1957.8237,750.9821,970.4706,941.8779,1199.6387,1599.8017,2343.5811,1677.7398
178,454.8361,1955.7128,747.5062,969.4397,942.16,1205.6972,1608.7286,2363.8543,1675.6535
179,459.9969,1960.3973,740.7199,973.0008,943.0739,1208.7281,1624.3591,2394.0625,1690.5895
180,481.9257,1976.1118,743.1767,976.3502,949.6922,1217.0846,1621.323,2411.4725,1717.4643
181,503.5254,1990.5963,744.3989,973.1003,952.652,1218.5114,1614.883,2427.9724,1733.733
182,510.214,1990.9124,754.8572,971.6933,955.4047,1220.4339,1623.313,2427.2398,1729.569
183,499.9866,1966.2991,763.2412,969.5242,956.8515,1224.8268,1647.0427,2416.2033,1715.4855
184,478.1042,1959.3044,765.302,968.2408,955.5009,1226.0223,1688.6621,2404.7123,1677.0894
185,457.4915,1942.0849,768.4363,963.1128,951.0389,1227.0513,1730.1506,2397.0366,1654.181
186,455.9056,1949.4867,764.6929,957.8907,947.3231,1234.0237,1759.2506,2400.721,1660.6765
187,454.8561,1963.1255,757.8259,951.6596,947.7857,1236.1149,1776.8777,2391.5373,1653.937
188,453.8199,1972.8017,754.1266,950.0426,948.7579,1230.7729,1783.793,2372.6309,1653.239
189,451.4637,1991.4378,752.3379,948.8083,949.5625,1226.1155,1771.4978,2356.3678,1664.8976
190,450.0956,2008.9731,753.9717,948.2382,949.8072,1223.7617,1743.9694,2336.2425,1660.7208
191,446.928,2018.4651,756.6673,946.9377,949.821,1221.6848,1718.119,2309.0669,1651.7393
192,443.4192,2024.9965,761.1376,943.2504,947.2108,1230.013,1707.1497,2289.9731,1621.6685
193,438.555,2025.312,759.9503,941.8136,946.1057,1227.6639,1699.8396,2273.4106,1606.0824
194,436.1549,2042.3348,763.5517,940.3987,948.6725,1230.1118,1695.7384,2266.0694,1598.1409
195,435.7189,2047.4976,773.2385,939.7816,951.4655,1232.1896,1681.9282,2258.9561,1591.9628
196,435.7552,2048.6283,780.8035,943.8874,951.7075,1238.5996,1675.9671,2252.1705,1578.6695
197,434.9266,2068.9981,785.8835,944.393,951.1564,1243.4423,1660.1054,2244.6873,1576.7793
198,435.694,2080.3763,778.5346,944.5528,951.7099,1246.851,1641.8905,2251.893,1568.5079
199,443.1466,2092.3305,773.9954,943.8199,954.7959,1251.6599,1629.2222,2273.115,1563.7273
200,451.096,2104.3443,772.7728,944.8947,956.4552,1262.3663,1617.1649,2289.2116,1556.2796
201,455.5171,2102.6653,769.7992,944.8236,955.8779,1273.1131,1608.3802,2290.7023,1555.0138
202,457.3163,2083.1834,767.3672,943.2931,955.9191,1279.3915,1603.0176,2284.5683,1558.0195
