Timestamp,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
145,274.0352,1895.2028,619.4607,684.5156,510.2217,776.906,1416.8361,1562.94,1595.8963
146,270.1425,1893.7188,614.5869,685.7379,508.3558,774.0453,1424.0376,1549.717,1582.3845
147,267.3314,1896.6144,612.6809,685.8514,507.6753,769.2321,1423.6888,1536.1846,1575.5219
148,264.6392,1904.3512,612.1107,682.8653,509.2117,764.9828,1427.5183,1527.0197,1568.775
149,263.3962,1908.7616,611.9482,679.3864,509.7711,760.867,1412.6345,1517.9886,1565.5277
150,263.6482,1914.1436,617.2834,676.7535,510.6134,765.7225,1387.6464,1509.442,1551.1711
151,267.6094,1934.5079,623.52,676.1564,511.7551,772.8536,1360.2982,1515.8923,1544.8667
152,273.9784,1954.4915,624.9177,677.8938,515.043,774.1528,1328.8295,1519.1012,1544.2288
153,277.1709,1971.0007,620.9359,676.978,516.9522,768.0478,1299.5585,1526.1755,1549.2123
154,278.1895,1992.9885,619.1121,675.6393,519.6242,759.4596,1283.9218,1535.9042,1546.3435
155,282.8568,2026.9408,628.9519,673.6656,519.386,749.4641,1263.5549,1563.7516,1573.3324
156,304.2831,2055.3252,624.5313,662.3598,521.3461,739.1148,1234.4983,1595.2849,1602.5105
157,321.9828,2082.1028,622.3292,662.3859,526.2476,728.9468,1201.4348,1605.4253,1630.1842
158,326.2493,2095.9233,629.1823,662.9389,527.8463,724.577,1176.1873,1593.5507,1630.9296
159,315.7894,2075.6228,632.5975,663.1862,524.5934,724.9541,1157.1416,1572.1851,1591.4307
160,298.3322,2035.469,628.8707,659.0709,521.3665,723.2314,1166.3648,1555.4804,1546.3452
161,285.3417,1995.2604,619.0806,658.1786,515.9674,722.2576,1181.0414,1567.796,1537.5225
162,285.1307,1981.3695,615.2222,652.8393,515.6937,718.3022,1211.4317,1595.8525,1559.8772
163,285.6953,1982.456,612.6881,646.3439,515.4062,715.2284,1250.9095,1611.5961,1579.5244
164,285.5854,1990.9064,614.5752,644.609,516.1345,717.0467,1285.7929,1622.7268,1599.9261
165,284.3898,1980.3054,617.8096,646.8393,516.7019,728.5828,1302.288,1624.0205,1615.4298
166,280.7785,1970.0194,618.0976,647.2186,515.492,737.1054,1315.2632,1616.326,1629.7369
167,275.5359,1968.2648,615.0647,645.6246,514.1858,739.5527,1321.6778,1604.0924,1644.5594
168,271.6968,1983.236,619.3875,646.472,511.1221,747.5378,1326.7728,1588.9204,1645.8193
169,266.8354,1974.5263,614.6755,649.8613,512.1862,750.9346,1310.2438,1577.1187,1653.312
170,263.8983,1974.3478,617.3057,653.5889,514.6141,752.0252,1304.1567,1567.0104,1665.0288
171,263.283,1974.2002,619.8323,655.8208,518.2385,750.2692,1291.7194,1558.9165,1677.3811
172,263.2383,1961.8621,619.3635,664.2418,519.2117,749.2534,1285.2973,1553.5066,1682.9102
173,263.8127,1945.5933,613.0163,668.8758,518.7635,754.8738,1281.7278,1550.0462,1680.04
174,266.4111,1935.4454,602.6519,668.5299,517.1419,760.9774,1277.188,1556.5857,1678.1754
175,272.7247,1940.1664,599.3279,668.2884,517.8717,769.6283,1282.4593,1576.381,1677.0634
176,279.2456,1952.3981,604.021,672.0598,520.596,776.3748,1290.0081,1599.3752,1676.9735
177,281.7838,1957.8237,605.9821,670.4706,521.8779,784.6387,1298.8017,1618.5811,1677.7398
178,282.8361,1955.7128,602.5062,669.4397,522.16,790.6972,1307.7286,1638.8543,1675.6535
179,287.9969,1960.3973,595.7199,673.0008,523.0739,793.7281,1323.3591,1669.0625,1690.5895
180,309.9257,1976.1118,598.1767,676.3502,529.6922,802.0846,1320.323,1686.4725,1717.4643
181,331.5254,1990.5963,599.3989,673.1003,532.652,803.5114,1313.883,1702.9724,1733.733
182,338.214,1990.9124,609.8572,671.6933,535.4047,805.4339,1322.313,1702.2398,1729.569
183,327.9866,1966.2991,618.2412,669.5242,536.8515,809.8268,1346.0427,1691.2033,1715.4855
184,306.1042,1959.3044,620.302,668.2408,535.5009,811.0223,1387.6621,1679.7123,1677.0894
185,285.4915,1942.0849,623.4363,663.1128,531.0389,812.0513,1429.1506,1672.0366,1654.181
186,283.9056,1949.4867,619.6929,657.8907,527.3231,819.0237,1458.2506,1675.721,1660.6765
187,282.8561,1963.1255,612.8259,651.6596,527.7857,821.1149,1475.8777,1666.5373,1653.937
188,281.8199,1972.8017,609.1266,650.0426,528.7579,815.7729,1482.793,1647.6309,1653.239
189,279.4637,1991.4378,607.3379,648.8083,529.5625,811.1155,1470.4978,1631.3678,1664.8976
190,278.0956,2008.9731,608.9717,648.2382,529.8072,808.7617,1442.9694,1611.2425,1660.7208
191,274.928,2018.4651,611.6673,646.9377,529.821,806.6848,1417.119,1584.0669,1651.7393
192,271.4192,2024.9965,616.1376,643.2504,527.2108,815.013,1406.1497,1564.9731,1621.6685
193,266.555,2025.312,614.9503,641.8136,526.1057,812.6639,1398.8396,1548.4106,1606.0824
194,264.1549,2042.3348,618.5517,640.3987,528.6725,815.1118,1394.7384,1541.0694,1598.1409
195,263.7189,2047.4976,628.2385,639.7816,531.4655,817.1896,1380.9282,1533.9561,1591.9628
196,263.7552,2048.6283,635.8035,643.8874,531.7075,823.5996,1374.9671,1527.1705,1578.6695
197,262.9266,2068.9981,640.8835,644.393,531.1564,828.4423,1359.1054,1519.6873,1576.7793
198,263.694,2080.3763,633.5346,644.5528,531.7099,831.851,1340.8905,1526.893,1568.5079
199,271.1466,2092.3305,628.9954,643.8199,534.7959,836.6599,1328.2222,1548.115,1563.7273
200,279.096,2104.3443,627.7728,644.8947,536.4552,847.3663,1316.1649,1564.2116,1556.2796
201,283.5171,2102.6653,624.7992,644.8236,535.8779,858.1131,1307.3802,1565.7023,1555.0138
202,285.3163,2083.1834,622.3672,643.2931,535.9191,864.3915,1302.0176,1559.5683,1558.0195
203,290.3453,2077.0985,620.2337,641.0353,537.5417,862.4696,1301.1665,1568.7956,1577.9914
204,315.9502,2071.1727,623.9392,646.099,541.2568,866.1143,1316.0336,1585.8505,1610.3108
205,334.9746,2086.8996,619.1205,643.2446,545.2263,862.8968,1312.0894,1593.5217,1645.4378
206,339.6901,2088.3369,618.2132,644.0344,542.0386,859.4596,1331.5811,1588.9922,1668.9948
207,328.0848,2076.0913,619.4815,643.2081,540.5139,863.3525,1357.6162,1573.0994,1668.6626
208,306.0724,2061.2281,615.7465,641.5775,535.2701,866.9417,1384.627,1558.9848,1651.5574
209,287.8476,2044.3351,611.2683,645.7903,528.9514,865.7525,1395.376,1569.9905,1638.2333
210,286.4918,2030.303,613.9826,645.8388,528.2714,861.1091,1381.0931,1591.0506,1657.4804
211,285.9218,2020.6251,615.0553,649.1525,529.283,855.4472,1358.6637,1600.8435,1680.1174
212,285.2068,2013.4046,616.8965,651.918,526.4512,849.8669,1341.6275,1601.6427,1702.6535
213,285.4728,2013.1991,622.8634,653.1269,523.1508,841.8003,1323.1288,1600.7289,1714.0179
214,283.7264,2012.9521,628.4377,654.0813,521.4438,837.2298,1302.7169,1602.9089,1709.3616
215,280.1362,1994.4529,637.7324,654.2951,519.0957,829.7203,1288.6819,1600.4582,1701.1426
216,276.6241,1962.9512,644.3731,646.0103,514.6509,835.9906,1291.7484,1598.9649,1682.5002
217,272.8019,1946.4874,633.161,652.168,514.6761,832.6666,1305.9502,1587.8448,1680.7417
218,270.3753,1930.408,621.3609,655.2744,516.086,842.7361,1312.0468,1576.8819,1684.7502
219,268.52,1927.8043,614.5897,655.5041,516.1738,845.0111,1319.7797,1569.1645,1673.2381
220,268.0581,1944.2336,609.5428,656.7509,519.6144,845.4592,1333.6345,1562.3483,1657.2867
221,268.8509,1963.4042,613.5361,660.4641,523.5313,844.7842,1344.1259,1561.3493,1642.5219
222,271.4757,1976.4833,619.8611,661.6695,526.1789,848.0841,1347.1434,1570.5459,1636.5362
223,278.375,1979.8802,629.3325,665.2946,531.0241,857.1537,1367.3915,1592.8785,1625.5114
224,286.4519,1977.6079,639.8858,673.4246,535.5816,863.7771,1383.8944,1616.2759,1614.4423
225,290.2852,1983.2937,647.0672,681.5108,536.935,865.6324,1386.9683,1637.5659,1608.8135
226,292.2541,1990.4305,652.5307,684.5418,536.0316,867.8398,1402.8431,1657.4983,1606.2003
227,299.8012,2002.4379,656.1872,689.2085,534.2744,865.2217,1419.8542,1694.5063,1641.2455
228,324.3668,2025.6157,661.6115,686.5922,535.8225,866.7372,1428.8163,1738.2391,1679.1532
229,343.533,2036.7693,676.7012,689.4505,539.4684,865.703,1435.5833,1762.9477,1708.6629
230,348.248,2055.1889,679.246,691.702,538.1056,865.8223,1449.2159,1767.2785,1711.2824
231,336.8038,2059.9981,682.6245,687.2662,535.2332,862.861,1472.8755,1748.8364,1688.4964
232,312.797,2045.1325,685.8994,681.4049,534.4531,865.8427,1512.0989,1729.5769,1664.6788
233,292.7849,2033.6057,683.8055,678.3618,533.9244,869.8007,1536.7342,1728.4553,1645.843
234,292.0838,2060.1786,683.4998,677.6925,533.4492,867.3803,1555.7308,1743.6659,1655.9066
235,292.2725,2072.344,688.8714,676.7714,531.1813,862.993,1566.8113,1754.6427,1674.9531
236,292.9095,2083.2981,684.4741,676.5248,528.1745,860.4786,1558.0381,1755.0563,1687.3089
237,293.7047,2092.1212,672.4336,675.1024,527.1437,856.1733,1564.9344,1759.6191,1688.2627
238,293.1593,2095.5729,665.1491,674.3484,527.0986,853.033,1584.7748,1762.2705,1694.2967
239,291.7242,2083.6258,664.1761,674.0955,526.9348,851.9589,1591.4435,1757.9543,1708.7548
240,288.8476,2047.7653,664.6466,667.7951,528.2465,850.948,1600.6132,1761.6092,1703.4818
241,285.5165,2051.2652,670.9708,665.3948,524.0268,838.4531,1606.1448,1773.4343,1711.7236
242,283.4453,2065.7886,681.3457,655.455,522.252,834.3356,1599.0626,1783.7419,1725.836
243,282.4886,2081.9831,694.6882,653.157,522.3356,838.3571,1610.3463,1792.4507,1733.0045
244,281.6681,2104.101,695.3675,652.1511,523.9652,843.7881,1625.5172,1796.5562,1746.555
245,281.0664,2113.6777,686.1518,655.888,521.3056,853.4257,1634.8566,1799.7849,1755.3886
246,282.2115,2116.9121,677.1267,662.0041,520.9563,860.2012,1640.3662,1810.6984,1770.429
247,287.1801,2113.9744,679.1382,662.3537,523.7787,870.514,1645.1394,1830.7893,1792.6289
248,292.5171,2114.3647,694.2654,660.9074,526.8777,881.7317,1642.4587,1850.7629,1809.459
249,294.3686,2108.282,697.2256,656.2567,528.5612,891.0479,1630.5197,1857.962,1818.4084
250,295.7983,2105.3575,689.2869,655.9605,531.713,904.8042,1623.5863,1860.4129,1829.4449
251,299.9535,2116.6244,681.3189,657.6742,533.4026,914.9436,1621.3108,1872.9319,1861.3614
252,322.1846,2122.56,666.2803,653.5555,539.2345,921.1406,1624.9883,1883.1563,1900.1943
253,339.3367,2137.5027,653.397,658.4291,542.1777,918.8097,1611.2317,1884.5373,1940.7418
254,343.7135,2140.5475,646.1674,664.4041,541.2837,919.4276,1599.4269,1860.2185,1958.814
255,334.4047,2144.1085,635.7313,661.9331,538.2438,922.411,1589.7969,1817.472,1931.4549
256,313.2612,2141.1711,623.3592,655.5606,535.1587,920.9385,1583.9841,1779.7136,1888.4733
257,293.8005,2114.0319,606.0962,648.1574,531.6058,919.9427,1582.1485,1767.8466,1856.7754
258,290.9982,2091.1501,597.9768,643.811,530.1663,920.3086,1582.4355,1770.5038,1853.2044
259,289.6523,2082.2712,593.8654,637.4863,528.5652,915.3018,1574.5999,1759.0502,1851.2054
260,288.4196,2082.6837,598.8068,632.1078,530.8121,912.3465,1560.9559,1742.3958,1837.431
261,286.1826,2065.3585,609.4895,630.6735,534.4035,903.3179,1536.1522,1724.4441,1818.7806
262,285.0443,2064.1012,621.4592,624.9716,535.2218,893.0858,1511.833,1703.4785,1804.1419
263,282.239,2063.1207,629.747,622.8704,533.354,883.3028,1491.5548,1680.4566,1787.3589
264,278.5278,2052.2673,629.0949,618.0625,531.0577,876.4018,1448.9105,1648.7293,1753.5177
265,276.183,2071.3866,629.6029,622.0804,530.7376,869.8121,1423.1366,1638.8556,1739.5948
266,273.299,2084.755,630.099,621.1233,529.2205,864.2254,1400.3806,1629.0937,1728.5293
267,271.4949,2084.5049,634.4704,614.9676,527.0812,856.3991,1401.8686,1619.2927,1713.7793
268,271.0645,2088.352,637.1314,605.3266,525.1495,845.3581,1391.1725,1614.7789,1704.2284
269,270.4671,2087.0419,639.1655,607.8517,523.4834,834.3708,1395.8097,1623.563,1705.8093
270,270.3957,2082.1345,639.4212,611.9835,524.4376,824.152,1404.8643,1631.83,1711.3344
